Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2023-07-10T17:30Z,179,174,moderate
2023-07-10T18:00Z,164,179,moderate
2023-07-10T18:30Z,164,177,moderate
2023-07-10T19:00Z,166,162,moderate
2023-07-10T19:30Z,160,157,moderate
2023-07-10T20:00Z,164,154,moderate
2023-07-10T20:30Z,165,160,moderate
2023-07-10T21:00Z,162,156,moderate
2023-07-10T21:30Z,157,153,moderate
2023-07-10T22:00Z,151,152,moderate
2023-07-10T22:30Z,142,154,moderate
2023-07-10T23:00Z,143,152,moderate
2023-07-10T23:30Z,145,146,moderate
2023-07-11T00:00Z,149,145,moderate
2023-07-11T00:30Z,157,144,moderate
2023-07-11T01:00Z,172,152,moderate
2023-07-11T01:30Z,177,155,moderate
2023-07-11T02:00Z,175,169,moderate
2023-07-11T02:30Z,155,130,moderate
2023-07-11T03:00Z,144,173,moderate
2023-07-11T03:30Z,131,157,moderate
2023-07-11T04:00Z,123,142,moderate
2023-07-11T04:30Z,125,130,moderate
2023-07-11T05:00Z,132,121,moderate
2023-07-11T05:30Z,142,123,moderate
2023-07-11T06:00Z,142,131,moderate
2023-07-11T06:30Z,149,131,moderate
2023-07-11T07:00Z,152,141,moderate
2023-07-11T07:30Z,150,146,moderate
2023-07-11T08:00Z,155,150,moderate
2023-07-11T08:30Z,151,148,moderate
2023-07-11T09:00Z,149,151,moderate
2023-07-11T09:30Z,148,145,moderate
2023-07-11T10:00Z,145,143,moderate
2023-07-11T10:30Z,145,141,moderate
2023-07-11T11:00Z,142,141,moderate
2023-07-11T11:30Z,142,140,moderate
2023-07-11T12:00Z,142,139,moderate
2023-07-11T12:30Z,142,140,moderate
2023-07-11T13:00Z,144,139,moderate
2023-07-11T13:30Z,141,137,moderate
2023-07-11T14:00Z,140,134,moderate
2023-07-11T14:30Z,135,141,moderate
2023-07-11T15:00Z,132,140,moderate
2023-07-11T15:30Z,143,131,moderate
2023-07-11T16:00Z,150,126,moderate
2023-07-11T16:30Z,157,135,moderate
2023-07-11T17:00Z,175,147,moderate
2023-07-11T17:30Z,184,155,moderate
2023-07-11T18:00Z,187,174,moderate
2023-07-11T18:30Z,185,177,moderate
2023-07-11T19:00Z,183,181,moderate
2023-07-11T19:30Z,187,201,moderate
2023-07-11T20:00Z,190,180,moderate
2023-07-11T20:30Z,186,176,moderate
2023-07-11T21:00Z,186,184,moderate
2023-07-11T21:30Z,178,178,moderate
2023-07-11T22:00Z,155,168,moderate
2023-07-11T22:30Z,145,161,moderate
2023-07-11T23:00Z,155,152,moderate
